timestamp,segment,speed_kmph,lon1,lat1,lon2,lat2
2025-05-02 00:00:00,Segment_27,51.1,76.948192,43.218678,76.95093100000001,43.220124
2025-05-02 00:00:00,Segment_28,64.3,77.010763,43.231761,77.012817,43.236264
2025-05-02 00:00:00,Segment_29,55.5,76.85573,43.235041,76.86021199999999,43.239692000000005
2025-05-02 00:00:00,Segment_30,45.3,76.94779,43.220891,76.949401,43.224327
2025-05-02 00:00:00,Segment_31,60.3,76.927876,43.253376,76.93099699999999,43.257491
2025-05-02 00:00:00,Segment_32,55.6,76.884831,43.20004,76.88954700000001,43.201118
2025-05-02 00:00:00,Segment_33,46.7,76.986333,43.261511,76.987565,43.263740999999996
2025-05-02 00:00:00,Segment_34,56.1,77.00939,43.261461,77.012334,43.262803999999996
2025-05-02 00:00:00,Segment_35,52.0,76.97212,43.204845,76.973634,43.208908
2025-05-02 00:00:00,Segment_36,43.1,76.929961,43.23327,76.93445100000001,43.23533
2025-05-02 00:00:00,Segment_37,55.7,76.86236,43.22962,76.86627999999999,43.232777
2025-05-02 00:00:00,Segment_38,44.7,76.882343,43.214081,76.88594300000001,43.219062
2025-05-02 00:00:00,Segment_39,55.8,76.923515,43.230667,76.92541399999999,43.232150999999995
2025-05-02 00:00:00,Segment_40,55.1,76.937662,43.223666,76.939543,43.225586
2025-05-02 00:10:00,Segment_1,52.1,76.825002,43.24476,76.826895,43.24686
2025-05-02 00:10:00,Segment_2,57.2,76.95534,43.251553,76.956688,43.256122
2025-05-02 00:10:00,Segment_3,50.2,76.825959,43.229535,76.82898,43.23141
2025-05-02 00:10:00,Segment_4,47.5,76.859768,43.201858,76.862948,43.205458
2025-05-02 00:10:00,Segment_5,53.1,76.937853,43.215431,76.938879,43.219669
2025-05-02 00:10:00,Segment_6,52.3,76.959628,43.256407,76.96124999999999,43.258768
2025-05-02 00:10:00,Segment_7,45.7,76.887319,43.267005,76.888706,43.268375999999996
2025-05-02 00:10:00,Segment_8,64.9,76.940745,43.259325,76.944664,43.263554
2025-05-02 00:10:00,Segment_9,43.2,77.014623,43.237536,77.017831,43.24005
2025-05-02 00:10:00,Segment_10,53.3,76.943704,43.258058,76.947013,43.262505
2025-05-02 00:10:00,Segment_11,62.0,76.829165,43.24932,76.831323,43.251231999999995
2025-05-02 00:10:00,Segment_12,47.1,76.866558,43.205585,76.86867,43.206989
2025-05-02 00:10:00,Segment_13,59.5,76.892966,43.244498,76.89480400000001,43.246979
2025-05-02 00:10:00,Segment_14,59.0,77.007331,43.218688,77.010768,43.22228
2025-05-02 00:10:00,Segment_15,49.9,76.965825,43.21198,76.96834299999999,43.213634
2025-05-02 00:10:00,Segment_16,55.3,76.948,43.269267,76.95173799999999,43.272495
2025-05-02 00:10:00,Segment_17,59.3,76.9752,43.259,76.976328,43.260916
2025-05-02 00:10:00,Segment_18,43.2,76.873548,43.222082,76.87832,43.223926
2025-05-02 00:10:00,Segment_19,47.1,76.882936,43.261346,76.885519,43.264968
2025-05-02 00:10:00,Segment_20,50.1,76.91177,43.264018,76.913757,43.266078
2025-05-02 00:10:00,Segment_21,52.8,76.872548,43.239296,76.877139,43.242634
2025-05-02 00:10:00,Segment_22,52.2,76.863864,43.227958,76.86690200000001,43.232948
2025-05-02 00:10:00,Segment_23,56.4,76.829423,43.206364,76.83293300000001,43.207803
2025-05-02 00:10:00,Segment_24,53.6,76.904432,43.255446,76.906958,43.2567
2025-05-02 00:10:00,Segment_25,49.1,76.925823,43.269728,76.93026599999999,43.274612
2025-05-02 00:10:00,Segment_26,47.8,76.964144,43.200804,76.967292,43.204530999999996
2025-05-02 00:10:00,Segment_27,52.2,76.948192,43.218678,76.95093100000001,43.220124
2025-05-02 00:10:00,Segment_28,56.6,77.010763,43.231761,77.012817,43.236264
2025-05-02 00:10:00,Segment_29,46.5,76.85573,43.235041,76.86021199999999,43.239692000000005
2025-05-02 00:10:00,Segment_30,50.0,76.94779,43.220891,76.949401,43.224327
2025-05-02 00:10:00,Segment_31,59.0,76.927876,43.253376,76.93099699999999,43.257491
2025-05-02 00:10:00,Segment_32,58.3,76.884831,43.20004,76.88954700000001,43.201118
2025-05-02 00:10:00,Segment_33,43.5,76.986333,43.261511,76.987565,43.263740999999996
2025-05-02 00:10:00,Segment_34,53.6,77.00939,43.261461,77.012334,43.262803999999996
2025-05-02 00:10:00,Segment_35,60.5,76.97212,43.204845,76.973634,43.208908
2025-05-02 00:10:00,Segment_36,55.6,76.929961,43.23327,76.93445100000001,43.23533
2025-05-02 00:10:00,Segment_37,44.8,76.86236,43.22962,76.86627999999999,43.232777
2025-05-02 00:10:00,Segment_38,60.5,76.882343,43.214081,76.88594300000001,43.219062
2025-05-02 00:10:00,Segment_39,52.3,76.923515,43.230667,76.92541399999999,43.232150999999995
2025-05-02 00:10:00,Segment_40,51.6,76.937662,43.223666,76.939543,43.225586
2025-05-02 00:20:00,Segment_1,62.7,76.825002,43.24476,76.826895,43.24686
2025-05-02 00:20:00,Segment_2,61.0,76.95534,43.251553,76.956688,43.256122
2025-05-02 00:20:00,Segment_3,47.7,76.825959,43.229535,76.82898,43.23141
2025-05-02 00:20:00,Segment_4,54.3,76.859768,43.201858,76.862948,43.205458
2025-05-02 00:20:00,Segment_5,60.7,76.937853,43.215431,76.938879,43.219669
2025-05-02 00:20:00,Segment_6,54.8,76.959628,43.256407,76.96124999999999,43.258768
2025-05-02 00:20:00,Segment_7,52.9,76.887319,43.267005,76.888706,43.268375999999996
2025-05-02 00:20:00,Segment_8,61.7,76.940745,43.259325,76.944664,43.263554
2025-05-02 00:20:00,Segment_9,51.5,77.014623,43.237536,77.017831,43.24005
2025-05-02 00:20:00,Segment_10,50.0,76.943704,43.258058,76.947013,43.262505
2025-05-02 00:20:00,Segment_11,54.2,76.829165,43.24932,76.831323,43.251231999999995
2025-05-02 00:20:00,Segment_12,42.3,76.866558,43.205585,76.86867,43.206989
2025-05-02 00:20:00,Segment_13,53.6,76.892966,43.244498,76.89480400000001,43.246979
2025-05-02 00:20:00,Segment_14,57.3,77.007331,43.218688,77.010768,43.22228
2025-05-02 00:20:00,Segment_15,53.6,76.965825,43.21198,76.96834299999999,43.213634
2025-05-02 00:20:00,Segment_16,60.1,76.948,43.269267,76.95173799999999,43.272495
2025-05-02 00:20:00,Segment_17,55.2,76.9752,43.259,76.976328,43.260916
2025-05-02 00:20:00,Segment_18,56.3,76.873548,43.222082,76.87832,43.223926
2025-05-02 00:20:00,Segment_19,57.1,76.882936,43.261346,76.885519,43.264968
2025-05-02 00:20:00,Segment_20,46.0,76.91177,43.264018,76.913757,43.266078
2025-05-02 00:20:00,Segment_21,54.1,76.872548,43.239296,76.877139,43.242634
2025-05-02 00:20:00,Segment_22,54.2,76.863864,43.227958,76.86690200000001,43.232948
2025-05-02 00:20:00,Segment_23,51.5,76.829423,43.206364,76.83293300000001,43.207803
2025-05-02 00:20:00,Segment_24,50.9,76.904432,43.255446,76.906958,43.2567
2025-05-02 00:20:00,Segment_25,49.3,76.925823,43.269728,76.93026599999999,43.274612
2025-05-02 00:20:00,Segment_26,55.3,76.964144,43.200804,76.967292,43.204530999999996
2025-05-02 00:20:00,Segment_27,57.8,76.948192,43.218678,76.95093100000001,43.220124
2025-05-02 00:20:00,Segment_28,46.2,77.010763,43.231761,77.012817,43.236264
2025-05-02 00:20:00,Segment_29,53.3,76.85573,43.235041,76.86021199999999,43.239692000000005
2025-05-02 00:20:00,Segment_30,53.2,76.94779,43.220891,76.949401,43.224327
2025-05-02 00:20:00,Segment_31,53.8,76.927876,43.253376,76.93099699999999,43.257491
2025-05-02 00:20:00,Segment_32,48.7,76.884831,43.20004,76.88954700000001,43.201118
2025-05-02 00:20:00,Segment_33,49.0,76.986333,43.261511,76.987565,43.263740999999996
2025-05-02 00:20:00,Segment_34,46.1,77.00939,43.261461,77.012334,43.262803999999996
2025-05-02 00:20:00,Segment_35,60.9,76.97212,43.204845,76.973634,43.208908
2025-05-02 00:20:00,Segment_36,59.7,76.929961,43.23327,76.93445100000001,43.23533
2025-05-02 00:20:00,Segment_37,50.0,76.86236,43.22962,76.86627999999999,43.232777
2025-05-02 00:20:00,Segment_38,42.9,76.882343,43.214081,76.88594300000001,43.219062
2025-05-02 00:20:00,Segment_39,52.2,76.923515,43.230667,76.92541399999999,43.232150999999995
2025-05-02 00:20:00,Segment_40,54.5,76.937662,43.223666,76.939543,43.225586
2025-05-02 00:30:00,Segment_1,48.8,76.825002,43.24476,76.826895,43.24686
2025-05-02 00:30:00,Segment_2,56.1,76.95534,43.251553,76.956688,43.256122
2025-05-02 00:30:00,Segment_3,53.6,76.825959,43.229535,76.82898,43.23141
2025-05-02 00:30:00,Segment_4,46.4,76.859768,43.201858,76.862948,43.205458
2025-05-02 00:30:00,Segment_5,52.8,76.937853,43.215431,76.938879,43.219669
2025-05-02 00:30:00,Segment_6,59.8,76.959628,43.256407,76.96124999999999,43.258768
2025-05-02 00:30:00,Segment_7,52.3,76.887319,43.267005,76.888706,43.268375999999996
2025-05-02 00:30:00,Segment_8,43.2,76.940745,43.259325,76.944664,43.263554
2025-05-02 00:30:00,Segment_9,48.4,77.014623,43.237536,77.017831,43.24005
2025-05-02 00:30:00,Segment_10,53.5,76.943704,43.258058,76.947013,43.262505
2025-05-02 00:30:00,Segment_11,52.5,76.829165,43.24932,76.831323,43.251231999999995
2025-05-02 00:30:00,Segment_12,49.9,76.866558,43.205585,76.86867,43.206989
2025-05-02 00:30:00,Segment_13,49.9,76.892966,43.244498,76.89480400000001,43.246979
2025-05-02 00:30:00,Segment_14,49.9,77.007331,43.218688,77.010768,43.22228
2025-05-02 00:30:00,Segment_15,59.0,76.965825,43.21198,76.96834299999999,43.213634
2025-05-02 00:30:00,Segment_16,45.9,76.948,43.269267,76.95173799999999,43.272495
2025-05-02 00:30:00,Segment_17,52.2,76.9752,43.259,76.976328,43.260916
2025-05-02 00:30:00,Segment_18,48.3,76.873548,43.222082,76.87832,43.223926
2025-05-02 00:30:00,Segment_19,52.2,76.882936,43.261346,76.885519,43.264968
2025-05-02 00:30:00,Segment_20,54.9,76.91177,43.264018,76.913757,43.266078
2025-05-02 00:30:00,Segment_21,59.9,76.872548,43.239296,76.877139,43.242634
2025-05-02 00:30:00,Segment_22,58.4,76.863864,43.227958,76.86690200000001,43.232948
2025-05-02 00:30:00,Segment_23,59.5,76.829423,43.206364,76.83293300000001,43.207803
2025-05-02 00:30:00,Segment_24,55.8,76.904432,43.255446,76.906958,43.2567
2025-05-02 00:30:00,Segment_25,57.9,76.925823,43.269728,76.93026599999999,43.274612
2025-05-02 00:30:00,Segment_26,60.9,76.964144,43.200804,76.967292,43.204530999999996
2025-05-02 00:30:00,Segment_27,49.7,76.948192,43.218678,76.95093100000001,43.220124
2025-05-02 00:30:00,Segment_28,50.1,77.010763,43.231761,77.012817,43.236264
2025-05-02 00:30:00,Segment_29,56.7,76.85573,43.235041,76.86021199999999,43.239692000000005
2025-05-02 00:30:00,Segment_30,52.1,76.94779,43.220891,76.949401,43.224327
2025-05-02 00:30:00,Segment_31,44.0,76.927876,43.253376,76.93099699999999,43.257491
2025-05-02 00:30:00,Segment_32,47.3,76.884831,43.20004,76.88954700000001,43.201118
2025-05-02 00:30:00,Segment_33,49.5,76.986333,43.261511,76.987565,43.263740999999996
2025-05-02 00:30:00,Segment_34,50.4,77.00939,43.261461,77.012334,43.262803999999996
2025-05-02 00:30:00,Segment_35,51.2,76.97212,43.204845,76.973634,43.208908
2025-05-02 00:30:00,Segment_36,51.5,76.929961,43.23327,76.93445100000001,43.23533
2025-05-02 00:30:00,Segment_37,48.3,76.86236,43.22962,76.86627999999999,43.232777
2025-05-02 00:30:00,Segment_38,55.4,76.882343,43.214081,76.88594300000001,43.219062
2025-05-02 00:30:00,Segment_39,55.7,76.923515,43.230667,76.92541399999999,43.232150999999995
2025-05-02 00:30:00,Segment_40,60.5,76.937662,43.223666,76.939543,43.225586
2025-05-02 00:40:00,Segment_1,45.8,76.825002,43.24476,76.826895,43.24686
2025-05-02 00:40:00,Segment_2,52.8,76.95534,43.251553,76.956688,43.256122
2025-05-02 00:40:00,Segment_3,62.3,76.825959,43.229535,76.82898,43.23141
2025-05-02 00:40:00,Segment_4,53.8,76.859768,43.201858,76.862948,43.205458
2025-05-02 00:40:00,Segment_5,54.2,76.937853,43.215431,76.938879,43.219669
2025-05-02 00:40:00,Segment_6,45.5,76.959628,43.256407,76.96124999999999,43.258768
2025-05-02 00:40:00,Segment_7,46.8,76.887319,43.267005,76.888706,43.268375999999996
2025-05-02 00:40:00,Segment_8,51.8,76.940745,43.259325,76.944664,43.263554
2025-05-02 00:40:00,Segment_9,47.7,77.014623,43.237536,77.017831,43.24005
2025-05-02 00:40:00,Segment_10,48.3,76.943704,43.258058,76.947013,43.262505
2025-05-02 00:40:00,Segment_11,49.6,76.829165,43.24932,76.831323,43.251231999999995
2025-05-02 00:40:00,Segment_12,51.6,76.866558,43.205585,76.86867,43.206989
2025-05-02 00:40:00,Segment_13,46.8,76.892966,43.244498,76.89480400000001,43.246979
2025-05-02 00:40:00,Segment_14,46.7,77.007331,43.218688,77.010768,43.22228
2025-05-02 00:40:00,Segment_15,44.5,76.965825,43.21198,76.96834299999999,43.213634
2025-05-02 00:40:00,Segment_16,46.4,76.948,43.269267,76.95173799999999,43.272495
2025-05-02 00:40:00,Segment_17,55.2,76.9752,43.259,76.976328,43.260916
2025-05-02 00:40:00,Segment_18,59.6,76.873548,43.222082,76.87832,43.223926
2025-05-02 00:40:00,Segment_19,44.6,76.882936,43.261346,76.885519,43.264968
2025-05-02 00:40:00,Segment_20,45.7,76.91177,43.264018,76.913757,43.266078
2025-05-02 00:40:00,Segment_21,58.5,76.872548,43.239296,76.877139,43.242634
2025-05-02 00:40:00,Segment_22,57.6,76.863864,43.227958,76.86690200000001,43.232948
2025-05-02 00:40:00,Segment_23,57.3,76.829423,43.206364,76.83293300000001,43.207803
2025-05-02 00:40:00,Segment_24,56.2,76.904432,43.255446,76.906958,43.2567
2025-05-02 00:40:00,Segment_25,41.8,76.925823,43.269728,76.93026599999999,43.274612
2025-05-02 00:40:00,Segment_26,48.6,76.964144,43.200804,76.967292,43.204530999999996
2025-05-02 00:40:00,Segment_27,50.6,76.948192,43.218678,76.95093100000001,43.220124
2025-05-02 00:40:00,Segment_28,58.2,77.010763,43.231761,77.012817,43.236264
2025-05-02 00:40:00,Segment_29,48.6,76.85573,43.235041,76.86021199999999,43.239692000000005
2025-05-02 00:40:00,Segment_30,52.4,76.94779,43.220891,76.949401,43.224327
2025-05-02 00:40:00,Segment_31,61.9,76.927876,43.253376,76.93099699999999,43.257491
2025-05-02 00:40:00,Segment_32,41.9,76.884831,43.20004,76.88954700000001,43.201118
2025-05-02 00:40:00,Segment_33,51.5,76.986333,43.261511,76.987565,43.263740999999996
2025-05-02 00:40:00,Segment_34,58.3,77.00939,43.261461,77.012334,43.262803999999996
2025-05-02 00:40:00,Segment_35,51.5,76.97212,43.204845,76.973634,43.208908
2025-05-02 00:40:00,Segment_36,56.6,76.929961,43.23327,76.93445100000001,43.23533
2025-05-02 00:40:00,Segment_37,49.3,76.86236,43.22962,76.86627999999999,43.232777
2025-05-02 00:40:00,Segment_38,58.8,76.882343,43.214081,76.88594300000001,43.219062
2025-05-02 00:40:00,Segment_39,51.7,76.923515,43.230667,76.92541399999999,43.232150999999995
2025-05-02 00:40:00,Segment_40,55.2,76.937662,43.223666,76.939543,43.225586
2025-05-02 00:50:00,Segment_1,50.1,76.825002,43.24476,76.826895,43.24686
2025-05-02 00:50:00,Segment_2,51.0,76.95534,43.251553,76.956688,43.256122
2025-05-02 00:50:00,Segment_3,61.0,76.825959,43.229535,76.82898,43.23141
2025-05-02 00:50:00,Segment_4,51.2,76.859768,43.201858,76.862948,43.205458
2025-05-02 00:50:00,Segment_5,57.8,76.937853,43.215431,76.938879,43.219669
2025-05-02 00:50:00,Segment_6,55.0,76.959628,43.256407,76.96124999999999,43.258768
2025-05-02 00:50:00,Segment_7,60.7,76.887319,43.267005,76.888706,43.268375999999996
2025-05-02 00:50:00,Segment_8,52.1,76.940745,43.259325,76.944664,43.263554
2025-05-02 00:50:00,Segment_9,52.9,77.014623,43.237536,77.017831,43.24005
2025-05-02 00:50:00,Segment_10,53.8,76.943704,43.258058,76.947013,43.262505
2025-05-02 00:50:00,Segment_11,52.5,76.829165,43.24932,76.831323,43.251231999999995
2025-05-02 00:50:00,Segment_12,53.3,76.866558,43.205585,76.86867,43.206989
2025-05-02 00:50:00,Segment_13,55.7,76.892966,43.244498,76.89480400000001,43.246979
2025-05-02 00:50:00,Segment_14,53.1,77.007331,43.218688,77.010768,43.22228
2025-05-02 00:50:00,Segment_15,46.0,76.965825,43.21198,76.96834299999999,43.213634
2025-05-02 00:50:00,Segment_16,54.6,76.948,43.269267,76.95173799999999,43.272495
2025-05-02 00:50:00,Segment_17,51.2,76.9752,43.259,76.976328,43.260916
2025-05-02 00:50:00,Segment_18,53.9,76.873548,43.222082,76.87832,43.223926
2025-05-02 00:50:00,Segment_19,53.3,76.882936,43.261346,76.885519,43.264968
2025-05-02 00:50:00,Segment_20,49.6,76.91177,43.264018,76.913757,43.266078
2025-05-02 00:50:00,Segment_21,48.5,76.872548,43.239296,76.877139,43.242634
2025-05-02 00:50:00,Segment_22,54.9,76.863864,43.227958,76.86690200000001,43.232948
2025-05-02 00:50:00,Segment_23,56.8,76.829423,43.206364,76.83293300000001,43.207803
2025-05-02 00:50:00,Segment_24,55.3,76.904432,43.255446,76.906958,43.2567
2025-05-02 00:50:00,Segment_25,43.6,76.925823,43.269728,76.93026599999999,43.274612
2025-05-02 00:50:00,Segment_26,53.4,76.964144,43.200804,76.967292,43.204530999999996
2025-05-02 00:50:00,Segment_27,53.5,76.948192,43.218678,76.95093100000001,43.220124
2025-05-02 00:50:00,Segment_28,52.2,77.010763,43.231761,77.012817,43.236264
2025-05-02 00:50:00,Segment_29,54.5,76.85573,43.235041,76.86021199999999,43.239692000000005
2025-05-02 00:50:00,Segment_30,53.3,76.94779,43.220891,76.949401,43.224327
2025-05-02 00:50:00,Segment_31,45.0,76.927876,43.253376,76.93099699999999,43.257491
2025-05-02 00:50:00,Segment_32,44.1,76.884831,43.20004,76.88954700000001,43.201118
2025-05-02 00:50:00,Segment_33,55.7,76.986333,43.261511,76.987565,43.263740999999996
2025-05-02 00:50:00,Segment_34,44.9,77.00939,43.261461,77.012334,43.262803999999996
2025-05-02 00:50:00,Segment_35,54.5,76.97212,43.204845,76.973634,43.208908
2025-05-02 00:50:00,Segment_36,59.9,76.929961,43.23327,76.93445100000001,43.23533
2025-05-02 00:50:00,Segment_37,45.3,76.86236,43.22962,76.86627999999999,43.232777
2025-05-02 00:50:00,Segment_38,45.2,76.882343,43.214081,76.88594300000001,43.219062
2025-05-02 00:50:00,Segment_39,42.8,76.923515,43.230667,76.92541399999999,43.232150999999995
2025-05-02 00:50:00,Segment_40,50.8,76.937662,43.223666,76.939543,43.225586
2025-05-02 01:00:00,Segment_1,60.1,76.825002,43.24476,76.826895,43.24686
2025-05-02 01:00:00,Segment_2,51.7,76.95534,43.251553,76.956688,43.256122
2025-05-02 01:00:00,Segment_3,57.9,76.825959,43.229535,76.82898,43.23141
2025-05-02 01:00:00,Segment_4,58.8,76.859768,43.201858,76.862948,43.205458
2025-05-02 01:00:00,Segment_5,51.4,76.937853,43.215431,76.938879,43.219669
2025-05-02 01:00:00,Segment_6,43.3,76.959628,43.256407,76.96124999999999,43.258768
2025-05-02 01:00:00,Segment_7,58.9,76.887319,43.267005,76.888706,43.268375999999996
2025-05-02 01:00:00,Segment_8,56.3,76.940745,43.259325,76.944664,43.263554
2025-05-02 01:00:00,Segment_9,47.4,77.014623,43.237536,77.017831,43.24005
2025-05-02 01:00:00,Segment_10,42.3,76.943704,43.258058,76.947013,43.262505
2025-05-02 01:00:00,Segment_11,51.5,76.829165,43.24932,76.831323,43.251231999999995
2025-05-02 01:00:00,Segment_12,56.1,76.866558,43.205585,76.86867,43.206989
2025-05-02 01:00:00,Segment_13,57.5,76.892966,43.244498,76.89480400000001,43.246979
2025-05-02 01:00:00,Segment_14,54.1,77.007331,43.218688,77.010768,43.22228
2025-05-02 01:00:00,Segment_15,52.3,76.965825,43.21198,76.96834299999999,43.213634
2025-05-02 01:00:00,Segment_16,55.2,76.948,43.269267,76.95173799999999,43.272495
2025-05-02 01:00:00,Segment_17,57.9,76.9752,43.259,76.976328,43.260916
2025-05-02 01:00:00,Segment_18,55.4,76.873548,43.222082,76.87832,43.223926
2025-05-02 01:00:00,Segment_19,60.6,76.882936,43.261346,76.885519,43.264968
2025-05-02 01:00:00,Segment_20,45.2,76.91177,43.264018,76.913757,43.266078
2025-05-02 01:00:00,Segment_21,51.5,76.872548,43.239296,76.877139,43.242634
2025-05-02 01:00:00,Segment_22,43.4,76.863864,43.227958,76.86690200000001,43.232948
2025-05-02 01:00:00,Segment_23,44.5,76.829423,43.206364,76.83293300000001,43.207803
2025-05-02 01:00:00,Segment_24,51.8,76.904432,43.255446,76.906958,43.2567
2025-05-02 01:00:00,Segment_25,50.5,76.925823,43.269728,76.93026599999999,43.274612
2025-05-02 01:00:00,Segment_26,55.1,76.964144,43.200804,76.967292,43.204530999999996
2025-05-02 01:00:00,Segment_27,59.5,76.948192,43.218678,76.95093100000001,43.220124
2025-05-02 01:00:00,Segment_28,58.1,77.010763,43.231761,77.012817,43.236264
2025-05-02 01:00:00,Segment_29,59.3,76.85573,43.235041,76.86021199999999,43.239692000000005
2025-05-02 01:00:00,Segment_30,51.8,76.94779,43.220891,76.949401,43.224327
2025-05-02 01:00:00,Segment_31,58.8,76.927876,43.253376,76.93099699999999,43.257491
2025-05-02 01:00:00,Segment_32,53.1,76.884831,43.20004,76.88954700000001,43.201118
2025-05-02 01:00:00,Segment_33,45.6,76.986333,43.261511,76.987565,43.263740999999996
2025-05-02 01:00:00,Segment_34,56.9,77.00939,43.261461,77.012334,43.262803999999996
2025-05-02 01:00:00,Segment_35,45.6,76.97212,43.204845,76.973634,43.208908
2025-05-02 01:00:00,Segment_36,57.3,76.929961,43.23327,76.93445100000001,43.23533
2025-05-02 01:00:00,Segment_37,59.1,76.86236,43.22962,76.86627999999999,43.232777
2025-05-02 01:00:00,Segment_38,48.2,76.882343,43.214081,76.88594300000001,43.219062
2025-05-02 01:00:00,Segment_39,44.9,76.923515,43.230667,76.92541399999999,43.232150999999995
2025-05-02 01:00:00,Segment_40,47.3,76.937662,43.223666,76.939543,43.225586
2025-05-02 01:10:00,Segment_1,51.0,76.825002,43.24476,76.826895,43.24686
2025-05-02 01:10:00,Segment_2,58.3,76.95534,43.251553,76.956688,43.256122
2025-05-02 01:10:00,Segment_3,64.3,76.825959,43.229535,76.82898,43.23141
2025-05-02 01:10:00,Segment_4,52.8,76.859768,43.201858,76.862948,43.205458
2025-05-02 01:10:00,Segment_5,48.2,76.937853,43.215431,76.938879,43.219669
2025-05-02 01:10:00,Segment_6,53.6,76.959628,43.256407,76.96124999999999,43.258768
2025-05-02 01:10:00,Segment_7,55.6,76.887319,43.267005,76.888706,43.268375999999996
2025-05-02 01:10:00,Segment_8,55.1,76.940745,43.259325,76.944664,43.263554
2025-05-02 01:10:00,Segment_9,48.3,77.014623,43.237536,77.017831,43.24005
2025-05-02 01:10:00,Segment_10,48.6,76.943704,43.258058,76.947013,43.262505
2025-05-02 01:10:00,Segment_11,58.6,76.829165,43.24932,76.831323,43.251231999999995
2025-05-02 01:10:00,Segment_12,51.9,76.866558,43.205585,76.86867,43.206989
2025-05-02 01:10:00,Segment_13,53.8,76.892966,43.244498,76.89480400000001,43.246979
2025-05-02 01:10:00,Segment_14,57.7,77.007331,43.218688,77.010768,43.22228
2025-05-02 01:10:00,Segment_15,50.0,76.965825,43.21198,76.96834299999999,43.213634
2025-05-02 01:10:00,Segment_16,54.6,76.948,43.269267,76.95173799999999,43.272495
2025-05-02 01:10:00,Segment_17,51.2,76.9752,43.259,76.976328,43.260916
2025-05-02 01:10:00,Segment_18,61.4,76.873548,43.222082,76.87832,43.223926
2025-05-02 01:10:00,Segment_19,52.3,76.882936,43.261346,76.885519,43.264968
2025-05-02 01:10:00,Segment_20,46.4,76.91177,43.264018,76.913757,43.266078
2025-05-02 01:10:00,Segment_21,57.6,76.872548,43.239296,76.877139,43.242634
2025-05-02 01:10:00,Segment_22,53.4,76.863864,43.227958,76.86690200000001,43.232948
2025-05-02 01:10:00,Segment_23,57.5,76.829423,43.206364,76.83293300000001,43.207803
2025-05-02 01:10:00,Segment_24,53.6,76.904432,43.255446,76.906958,43.2567
2025-05-02 01:10:00,Segment_25,51.6,76.925823,43.269728,76.93026599999999,43.274612
2025-05-02 01:10:00,Segment_26,51.5,76.964144,43.200804,76.967292,43.204530999999996
2025-05-02 01:10:00,Segment_27,47.9,76.948192,43.218678,76.95093100000001,43.220124
2025-05-02 01:10:00,Segment_28,49.2,77.010763,43.231761,77.012817,43.236264
2025-05-02 01:10:00,Segment_29,64.0,76.85573,43.235041,76.86021199999999,43.239692000000005
2025-05-02 01:10:00,Segment_30,48.1,76.94779,43.220891,76.949401,43.224327
2025-05-02 01:10:00,Segment_31,57.5,76.927876,43.253376,76.93099699999999,43.257491
2025-05-02 01:10:00,Segment_32,55.8,76.884831,43.20004,76.88954700000001,43.201118
